GEOID,tract_name,borough,area_sqmi,ksi_total,crash_count,lpi_count,hump_count,sip_count,bike_lane_miles,investment_density,svi_composite,svi_socioeconomic,svi_household,svi_minority,svi_housing,R_norm,I_norm,gap_score,biv_class,biv_color,safety_desert
36061021800,Harlem (South),Manhattan,0.07025815173123294,474.0,1202.0,9.0,1.0,0.0,0.6652308161420504,412.7328361147624,0.7126,0.7242,0.2362,0.7411,0.7892,0.10014789773927742,0.37521186675392065,-0.27506396901464325,23,#8c62aa,False
36061022000,Harlem (South),Manhattan,0.06753068880091452,272.0,715.0,8.0,2.0,1.0,1.2333646829651363,442.021954084429,0.601,0.5277,0.1566,0.6896,0.8502,0.0574688358335094,0.4018383516549638,-0.34436951582145436,23,#8c62aa,False
36061022102,Harlem (North),Manhattan,0.03822076296088906,254.0,585.0,8.0,2.0,1.0,0.34453673077116603,746.1076882567132,0.2414,0.3802,0.0228,0.7432,0.4445,0.053665751109233044,0.678280073728887,-0.624614322619654,13,#be64ac,False
36061022200,Harlem (South),Manhattan,0.07005853060120236,696.0,1713.0,6.0,1.0,0.0,0.41070628222144373,279.9953018568664,0.7755,0.6579,0.4118,0.699,0.9365,0.14705260933868583,0.2545413175287817,-0.10748870819009584,23,#8c62aa,False
36061022301,Manhattanville-West Harlem,Manhattan,0.07383502202491064,267.0,762.0,2.0,0.0,1.0,0.14514270755696237,111.29832206947715,0.9356,0.9038,0.5996,0.7833,0.9905,0.056412423410099305,0.10118034606448398,-0.04476792265438467,33,#3b4994,False
36061022600,Harlem (North),Manhattan,0.05892305551354146,244.0,760.0,5.0,4.0,0.0,0.34545706946871746,331.2487011084733,0.8628,0.8276,0.6811,0.7586,0.8755,0.05155292626241285,0.30113534138137427,-0.24958241511896143,32,#5698b9,False
36061022800,Harlem (North),Manhattan,0.06973439957738319,442.0,1333.0,4.0,2.0,0.0,0.40903271197549196,209.56011891587033,0.8014,0.6204,0.6188,0.8199,0.9187,0.09338685822945278,0.19050929932246535,-0.09712244109301257,23,#8c62aa,False
36061023100,Hamilton Heights-Sugar Hill,Manhattan,0.07040243593911245,171.0,664.0,6.0,1.0,0.0,0.6618250668459545,283.9779239678532,0.846,0.7934,0.4299,0.785,0.9525,0.03612930488062539,0.258161884990546,-0.2220325801099206,32,#5698b9,False
36061023400,Harlem (North),Manhattan,0.041860602659386445,121.0,554.0,4.0,0.0,0.0,0.24587995218349298,295.4763940910862,0.7945,0.8457,0.4821,0.796,0.6864,0.025565180646524403,0.2686150451518878,-0.24304986450536337,21,#ace4e4,False
36061023502,Harlem (North),Manhattan,0.01606289654639625,133.0,358.0,1.0,0.0,0.0,0.0,186.76581719459912,0.9635,0.9386,0.9132,0.8535,0.9418,0.02810057046270864,0.16978719593786293,-0.1416866254751543,32,#5698b9,False
36061024301,Washington Heights (South),Manhattan,0.04052462748364011,109.0,351.0,5.0,1.0,0.0,0.6051681201882624,417.22165582171226,0.9082,0.8818,0.7315,0.7994,0.9151,0.023029790830340166,0.37929261409067516,-0.356262823260335,31,#5ac8c8,False
36061024900,Washington Heights (South),Manhattan,0.023417997426060443,21.0,175.0,5.0,1.0,0.0,0.47133221672319714,713.4255769663981,0.8525,0.6923,0.8643,0.7756,0.8645,0.004436932178322417,0.6485690478213462,-0.6441321156430238,31,#5ac8c8,False
36061025500,Washington Heights (South),Manhattan,0.16923944200840704,385.0,1843.0,1.0,1.0,0.0,1.998754569566905,41.35047818228284,0.885,0.7605,0.6454,0.7439,0.9837,0.08134375660257764,0.03759136359489347,0.04375239300768417,33,#3b4994,True
36061027100,Washington Heights (North),Manhattan,0.07443758551085056,403.0,1369.0,7.0,5.0,0.0,0.10517837487555814,351.40537381482363,0.8344,0.8597,0.4662,0.7439,0.847,0.085146841326854,0.3194595989444303,-0.2343127576175763,33,#3b4994,False
36061029300,Inwood,Manhattan,0.06064353520406675,588.0,1738.0,3.0,0.0,3.0,0.4392789891725025,258.2124942265679,0.9591,0.9513,0.9837,0.8697,0.7788,0.12423410099302767,0.23473875471104347,-0.1105046537180158,33,#3b4994,False
36061029500,Inwood,Manhattan,0.052368723070732814,200.0,687.0,1.0,5.0,0.0,0.37543325104563796,163.51649179993322,0.7227,0.6715,0.3081,0.7039,0.8523,0.04225649693640397,0.14865143445055462,-0.10639493751415065,22,#a5add3,False
36005001600,Soundview-Clason Point,Bronx,0.18728944524456861,218.0,610.0,3.0,6.0,1.0,1.8240445503201017,105.37735748914284,0.9561,0.8837,0.9234,0.9391,0.9456,0.04605958166068033,0.09579764815732413,-0.04973806649664379,32,#5698b9,False
36005001904,North & South Brother Islands,Bronx,0.03338244600635073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,#cccccc,False
36005002002,Soundview-Clason Point,Bronx,0.07910312462595752,204.0,472.0,2.0,3.0,0.0,0.38377863871646023,121.05296729242546,0.9245,0.9859,0.905,0.9806,0.5285,0.043101626875132054,0.11004821002723143,-0.06694658315209938,32,#5698b9,False
36005002300,Mott Haven-Port Morris,Bronx,0.04041642203169518,232.0,750.0,2.0,0.0,1.0,0.7443004150293611,225.56303018101852,0.999,0.9814,0.9894,0.986,0.9869,0.04901753644622861,0.2050574081325529,-0.1560398716863243,32,#5698b9,False
36005002500,Mott Haven-Port Morris,Bronx,0.049219153796753914,197.0,496.0,3.0,4.0,0.0,0.5200419407572138,279.9735844309586,0.9922,0.9966,0.938,0.8716,0.9759,0.041622649482357915,0.2545215744039248,-0.2128989249215669,32,#5698b9,False
36005002701,Mott Haven-Port Morris,Bronx,0.03141563218956559,83.0,254.0,0.0,1.0,0.0,0.4469291930305656,53.1707838781183,0.9996,0.9949,0.9933,0.977,0.9895,0.017536446228607647,0.048337101703560016,-0.03080065547495237,31,#5ac8c8,False
36005002702,Mott Haven-Port Morris,Bronx,0.06018272171580597,286.0,708.0,4.0,2.0,1.0,0.6921341303971319,283.1078540457718,0.9998,0.9909,0.9479,0.9881,0.9998,0.06042679061905768,0.25737091191764067,-0.196944121298583,33,#3b4994,False
36005003800,Soundview-Clason Point,Bronx,0.02446934795969434,33.0,81.0,1.0,0.0,1.0,0.46329498138311215,232.73781064600982,0.9304,0.9213,0.8803,0.9466,0.8069,0.006972321994506655,0.21157993926227966,-0.20460761726777302,31,#5ac8c8,False
36005003900,Mott Haven-Port Morris,Bronx,0.08345044000906117,370.0,802.0,3.0,8.0,0.0,0.8066198275648688,218.21250720032202,0.996,0.9884,0.9907,0.9161,0.9512,0.07817451933234734,0.1983751109953369,-0.12020059166298955,33,#3b4994,False
36005004001,Castle Hill-Unionport,Bronx,0.04753774312030007,89.0,365.0,0.0,5.0,0.0,0.46041422191338355,119.70743580462504,0.6016,0.4098,0.8208,0.8833,0.4132,0.018804141136699766,0.10882499893972444,-0.09002085780302468,21,#ace4e4,False
36005004200,Soundview-Clason Point,Bronx,0.18685188292004495,715.0,2031.0,6.0,2.0,1.0,0.8435411609388115,124.51205402818223,0.8322,0.744,0.9209,0.977,0.5063,0.1510669765476442,0.11319283598819117,0.037874140559453026,33,#3b4994,True
36005004400,Soundview-Bruckner-Bronx River,Bronx,0.10296754332394259,351.0,1031.0,3.0,1.0,0.0,0.8485298947168564,109.47910844692429,0.9983,0.9399,0.9694,0.9436,0.9966,0.07416015212338897,0.0995265146277421,-0.025366362504353132,33,#3b4994,False
36005004600,Soundview-Clason Point,Bronx,0.05147658929966853,134.0,481.0,0.0,2.0,1.0,0.21708042176998266,84.03083210260063,0.9785,0.7998,0.9857,0.9238,0.9907,0.02831185294739066,0.07639170577001335,-0.048079852822622685,32,#5698b9,False
36005004800,Soundview-Bruckner-Bronx River,Bronx,0.05740676982468609,334.0,934.0,2.0,3.0,1.0,0.060461498738601016,193.1948493527444,0.9971,0.9551,0.9189,0.977,0.9983,0.07056834988379464,0.17563177370440616,-0.10506342382061153,33,#3b4994,False
36005006400,Soundview-Bruckner-Bronx River,Bronx,0.06454965326083333,250.0,581.0,0.0,0.0,0.0,0.1612622562074063,3.7474002119525354,0.9684,0.9954,0.9166,0.9055,0.8461,0.05282062117050496,0.003406729259141825,0.04941389191136314,32,#5698b9,True
36005006800,Soundview-Bruckner-Bronx River,Bronx,0.06004824939986246,158.0,445.0,3.0,3.0,0.0,0.6548538861762466,216.1974905015983,0.9703,0.9875,0.9924,0.9906,0.6486,0.03338263257975914,0.19654327666835297,-0.16316064408859382,32,#5698b9,False
36005007000,Soundview-Bruckner-Bronx River,Bronx,0.07919476550352486,118.0,431.0,2.0,3.0,1.0,0.43838846476541726,147.20142957717655,0.911,0.869,0.862,0.8697,0.8293,0.024931333192478342,0.133819551893227,-0.10888821870074866,31,#5ac8c8,False
36005007200,Castle Hill-Unionport,Bronx,0.08189882837412427,272.0,744.0,1.0,1.0,1.0,0.38968484461649733,80.39830846963754,0.842,0.8175,0.6545,0.8682,0.8062,0.0574688358335094,0.07308940981948511,-0.01562057398597571,33,#3b4994,False
36005007400,Castle Hill-Unionport,Bronx,0.07219329788389979,47.0,163.0,1.0,0.0,2.0,0.39588174697488254,105.18736285845534,0.8107,0.7943,0.8978,0.9302,0.3953,0.009930276780054934,0.09562492567484722,-0.08569464889479228,21,#ace4e4,False
36005007600,Soundview-Bruckner-Bronx River,Bronx,0.08404573607016849,201.0,607.0,1.0,5.0,0.0,0.5772114694701439,105.48800711083406,0.9508,0.9454,0.901,0.9351,0.8666,0.04246777942108599,0.09589823877546151,-0.05343045935437552,32,#5698b9,False
36005007900,Melrose,Bronx,0.0762821984228004,256.0,587.0,3.0,3.0,0.0,0.3487897843211378,164.16916312598804,0.9968,0.9799,0.9899,0.986,0.9599,0.054088316078597085,0.14924477233210298,-0.0951564562535059,33,#3b4994,False
36005008600,Castle Hill-Unionport,Bronx,0.07245321921652693,84.0,367.0,2.0,1.0,0.0,0.7092470412213983,111.29761588278315,0.9656,0.9922,0.9878,0.9636,0.6119,0.017747728713289668,0.10117970407624231,-0.08343197536295265,31,#5ac8c8,False
36005008700,Longwood,Bronx,0.08259990705189697,234.0,699.0,4.0,6.0,0.0,0.1771000680858148,221.13402731376607,0.9964,0.9943,0.9827,0.9595,0.9582,0.04944010141559265,0.20103103976960982,-0.15159093835401716,32,#5698b9,False
36005011702,Hunts Point,Bronx,0.4481883349394464,53.0,601.0,1.0,0.0,1.0,0.9901514922433164,14.469870661049619,,,,,,0.011197971688147053,0.013154434799829159,-0.0019564631116821066,,#cccccc,False
36005012102,Longwood,Bronx,0.0199392295521223,86.0,244.0,0.0,0.0,0.0,0.6443577370104014,48.474119974847554,0.9814,0.9795,0.9318,0.9906,0.9399,0.01817029368265371,0.0440674049979362,-0.025897111315282495,31,#5ac8c8,False
36005012500,Crotona Park East,Bronx,0.06559929747857189,190.0,427.0,5.0,1.0,0.0,0.6445827218278547,258.6441430761364,0.9375,0.9291,0.8485,0.9555,0.8647,0.040143672089583776,0.23513116296271874,-0.19498749087313497,32,#5698b9,False
36005012901,Longwood,Bronx,0.060356412030765805,353.0,716.0,2.0,5.0,3.0,0.9429219531607621,305.0940622572906,0.9909,0.932,0.9876,0.8535,0.9802,0.074582717092753,0.27735838445202987,-0.20277566735927688,33,#3b4994,False
36005013000,Throgs Neck-Schuylerville,Bronx,0.04478416657829514,9.0,65.0,0.0,3.0,0.0,0.030106274869387648,67.99633988901633,0.5811,0.5953,0.8286,0.7467,0.156,0.0019015423621381788,0.06181488699168551,-0.05991334462954733,21,#ace4e4,False
36005013200,Throgs Neck-Schuylerville,Bronx,0.23387706263301197,115.0,382.0,3.0,3.0,2.0,1.1444588263826012,75.75214106128068,0.5142,0.299,0.8662,0.7415,0.3273,0.024297485738432285,0.06886561904249912,-0.04456813330406684,11,#e8e8e8,False
36005013300,Morrisania,Bronx,0.062228117276213676,257.0,528.0,4.0,2.0,1.0,0.7507384982826655,275.2149429719345,0.9462,0.9342,0.954,0.9734,0.7581,0.0542995985632791,0.25019553443613174,-0.19589593587285264,33,#3b4994,False
36005013500,Morrisania,Bronx,0.06482269381025578,94.0,315.0,6.0,3.0,0.0,0.4947584146873999,335.4093503993074,0.97,0.9371,0.9156,0.9238,0.9597,0.019860553560109868,0.30491775181912334,-0.2850571982590135,31,#5ac8c8,False
36005014400,Throgs Neck-Schuylerville,Bronx,0.15519007288612288,139.0,436.0,2.0,2.0,0.0,0.10373943318433898,52.55238945445321,0.9897,0.8833,0.9935,0.9323,0.9821,0.02936826537080076,0.04777492465877292,-0.018406659287972162,32,#5698b9,False
36005014900,Morrisania,Bronx,0.06018224967915093,135.0,494.0,4.0,2.0,0.0,0.4631817644460822,244.17120870374953,0.9778,0.9565,0.9213,0.898,0.9686,0.02852313543207268,0.22197394296929834,-0.19345080753722566,32,#5698b9,False
36005015200,Throgs Neck-Schuylerville,Bronx,0.10942903795432905,301.0,890.0,5.0,3.0,0.0,0.0,164.49016034950816,0.4697,0.4763,0.8869,0.6979,0.0682,0.06359602788928798,0.14953658814349707,-0.0859405602542091,13,#be64ac,False
36005015300,Crotona Park East,Bronx,0.09048905968207406,221.0,577.0,5.0,4.0,1.0,0.7530671475255502,244.55553852630226,0.9576,0.9409,0.9377,0.9881,0.8563,0.04669342911472639,0.22232333390103684,-0.17562990478631046,32,#5698b9,False
36005015800,Throgs Neck-Schuylerville,Bronx,0.06283776386597736,54.0,207.0,0.0,3.0,0.0,0.0,47.741991685103685,0.8768,0.7183,0.9386,0.6564,0.8575,0.011409254172829073,0.04340183347500128,-0.03199257930217221,31,#5ac8c8,False
36005016000,Throgs Neck-Schuylerville,Bronx,0.198440147684805,76.0,316.0,0.0,4.0,0.0,0.0,20.1572113640706,0.426,0.4159,0.7944,0.5078,0.165,0.01605746883583351,0.018324747252150497,-0.002267278416316989,11,#e8e8e8,False
36005016200,Throgs Neck-Schuylerville,Bronx,0.06973415924887502,91.0,257.0,0.0,4.0,0.0,0.0,57.36069729792475,0.6415,0.4562,0.8957,0.6928,0.4439,0.019226706106063807,0.05214611590892784,-0.032919409802864036,21,#ace4e4,False
36005016400,Throgs Neck-Schuylerville,Bronx,0.06344034546778077,71.0,258.0,1.0,1.0,0.0,0.0,63.05135904456048,0.6054,0.4398,0.9291,0.6506,0.3166,0.01500105641242341,0.057319447493397686,-0.04231839108097428,21,#ace4e4,False
36005017500,Concourse-Concourse Village,Bronx,0.05853248607129402,208.0,601.0,6.0,3.0,0.0,0.8814068045730006,381.3627560543152,0.9608,0.8272,0.9966,0.8863,0.8717,0.04394675681386013,0.3466935971379129,-0.3027468403240528,32,#5698b9,False
36005017901,Concourse-Concourse Village,Bronx,0.02962641595716514,124.0,309.0,2.0,0.0,2.0,0.29269089068087606,352.3556933486123,0.9698,0.98,0.8056,0.9698,0.9624,0.026199028100570464,0.32032352624820903,-0.2941244981476386,31,#5ac8c8,False
36005017902,Mount Eden-Claremont (West),Bronx,0.02968421026444224,99.0,194.0,5.0,2.0,0.0,0.19528216223488593,582.5630222026476,0.9517,0.8956,0.9076,0.9466,0.9259,0.020916965983519966,0.5296030263065443,-0.5086860603230243,31,#5ac8c8,False
36005018102,Concourse-Concourse Village,Bronx,0.03731794396403548,151.0,436.0,4.0,1.0,0.0,0.40217011362106886,364.5231683594762,0.997,0.9373,0.9945,0.9323,0.9848,0.031903655186985,0.3313848729912593,-0.2994812178042743,32,#5698b9,False
36005018400,Throgs Neck-Schuylerville,Bronx,0.17268959358376226,358.0,729.0,2.0,7.0,1.0,0.0,86.8610533426516,0.666,0.5668,0.6399,0.67,0.6353,0.07563912951616311,0.07896463552477326,-0.0033255060086101462,23,#8c62aa,False
36005020200,Westchester Square,Bronx,0.04818536804267588,119.0,295.0,0.0,3.0,0.0,0.0,62.25956388551434,0.9004,0.8616,0.7849,0.8887,0.8597,0.025142615677160363,0.05659963333344602,-0.031457017656285655,31,#5ac8c8,False
36005020400,Westchester Square,Bronx,0.051938273540099125,107.0,273.0,2.0,4.0,0.0,0.024591034289994818,193.24644173407071,0.9529,0.927,0.7414,0.8846,0.9846,0.022607225860976125,0.17567867589394348,-0.15307145003296735,31,#5ac8c8,False
36005020900,Mount Eden-Claremont (West),Bronx,0.05127554759293133,555.0,1314.0,3.0,4.0,2.0,0.8410331924821044,356.1453879283511,0.9536,0.8649,0.8729,0.8997,0.9818,0.11726177899852103,0.32376870495285576,-0.20650692595433473,33,#3b4994,False
36005021002,Parkchester,Bronx,0.06698177340146956,47.0,264.0,1.0,3.0,0.0,0.0,89.57660711724843,0.8485,0.824,0.6737,0.9734,0.77,0.009930276780054934,0.0814333220742336,-0.07150304529417865,31,#5ac8c8,False
36005021302,Mount Eden-Claremont (West),Bronx,0.06502295866946665,263.0,713.0,2.0,4.0,1.0,0.3347506822551323,192.27248773675723,0.9861,0.9122,0.9983,0.9881,0.8784,0.055567293471371224,0.17479326270292025,-0.11922596923154903,33,#3b4994,False
36005021501,University Heights (South)-Morris Heights,Bronx,0.03539301565111104,220.0,546.0,2.0,1.0,2.0,0.9235723659418364,349.9379276126746,0.9662,0.915,0.904,0.8782,0.9742,0.046482146630044366,0.31812555624006894,-0.2716434096100246,32,#5698b9,False
36005021900,Mount Eden-Claremont (West),Bronx,0.055655932447505385,297.0,796.0,6.0,1.0,0.0,0.5502515274028918,356.2131909262973,0.947,0.8483,0.9282,0.9302,0.939,0.0627508979505599,0.3238303440743523,-0.2610794461237924,33,#3b4994,False
36005022101,Mount Eden-Claremont (West),Bronx,0.026265679241333634,133.0,459.0,4.0,0.0,0.0,0.040222249214568705,459.1670088943602,0.934,0.9403,0.8924,0.9238,0.7811,0.02810057046270864,0.4174247733251888,-0.38932420286248015,32,#5698b9,False
36005022102,Mount Eden-Claremont (West),Bronx,0.030224838179163254,185.0,328.0,3.0,4.0,0.0,0.4590903691453658,452.8935927655314,0.9954,0.9941,0.9574,0.9265,0.981,0.03908725966617367,0.41172166475069316,-0.3726344050845195,32,#5698b9,False
36005022300,Mount Eden-Claremont (West),Bronx,0.03592667299856423,157.0,502.0,2.0,2.0,0.0,0.5641622055543382,246.2305181636228,0.9819,0.9422,0.973,0.9436,0.9567,0.033171350095077115,0.223846043463983,-0.1906746933689059,32,#5698b9,False
36005022404,Pelham Parkway-Van Nest,Bronx,0.03586999292909032,87.0,330.0,2.0,3.0,0.0,0.0,250.90609908375703,0.8977,0.8485,0.8831,0.8218,0.8001,0.01838157616733573,0.22809657381120932,-0.20971499764387358,31,#5ac8c8,False
36005022500,Mount Eden-Claremont (West),Bronx,0.07005650555181303,240.0,632.0,6.0,2.0,1.0,1.1218222519445094,338.05187957028875,0.9867,0.9878,0.9033,0.8599,0.9835,0.050707796323684766,0.3073200523303429,-0.2566122560066581,32,#5698b9,False
36005022702,Mount Eden-Claremont (West),Bronx,0.01879176160538428,258.0,674.0,3.0,0.0,1.0,0.37862426192612364,615.5855228375556,0.9386,0.9468,0.8227,0.9906,0.8561,0.054510881047961125,0.5596234972357367,-0.5051126161877756,33,#3b4994,False
36005022703,Mount Eden-Claremont (West),Bronx,0.015086988188049558,94.0,248.0,3.0,0.0,1.0,0.33228201888188524,762.1417134422335,0.9401,0.9544,0.928,0.8887,0.7562,0.019860553560109868,0.692856467936024,-0.6729959143759141,31,#5ac8c8,False
36005022800,Pelham Parkway-Van Nest,Bronx,0.06642510752528949,94.0,303.0,1.0,2.0,0.0,0.01013183170196431,75.50153751190469,0.6046,0.444,0.5981,0.8005,0.6298,0.019860553560109868,0.0686377975140216,-0.04877724395391174,21,#ace4e4,False
36005022902,Mount Eden-Claremont (West),Bronx,0.03571978168902386,267.0,587.0,2.0,1.0,0.0,0.4713666313064147,215.76419514702354,0.9679,0.9652,0.8763,0.9555,0.9375,0.056412423410099305,0.1961493715931566,-0.1397369481830573,33,#3b4994,False
36005023200,Pelham Parkway-Van Nest,Bronx,0.05509937243394917,87.0,283.0,0.0,5.0,2.0,0.1688185318424561,167.93708147685473,0.9692,0.9563,0.9206,0.7109,0.9669,0.01838157616733573,0.15267015445462437,-0.13428857828728863,31,#5ac8c8,False
36005023301,Mount Hope,Bronx,0.04547602333304965,200.0,482.0,7.0,3.0,0.0,0.8118484647543875,554.5289770050011,0.9869,0.9975,0.8385,0.9806,0.9812,0.04225649693640397,0.5041175172535454,-0.4618610203171414,32,#5698b9,False
36005023600,Pelham Parkway-Van Nest,Bronx,0.035493605970838234,143.0,349.0,3.0,2.0,0.0,0.1572406243036515,316.5601417248766,0.9105,0.7451,0.9529,0.7833,0.8873,0.03021339530952884,0.2877820985472793,-0.2575687032377505,32,#5698b9,False
36005023900,Fordham Heights,Bronx,0.06862571129036169,484.0,1272.0,10.0,2.0,0.0,0.9220109207574827,486.450570106146,0.9916,0.9816,0.9322,0.9734,0.9825,0.10226072258609761,0.4422280238499969,-0.3399673012638993,33,#3b4994,False
36005024100,Mount Hope,Bronx,0.05192241400876881,301.0,700.0,6.0,5.0,0.0,0.7399879716615667,464.34632167565604,0.9681,0.9863,0.8111,0.8823,0.9576,0.06359602788928798,0.4221332419691328,-0.35853721407984485,33,#3b4994,False
36005024300,University Heights (South)-Morris Heights,Bronx,0.05768083441974927,298.0,768.0,5.0,2.0,0.0,1.4809996314433767,333.2389283290923,0.9911,0.9892,0.943,0.9323,0.9709,0.06296218043524192,0.30294463980730635,-0.23998245937206442,33,#3b4994,False
36005024400,Morris Park,Bronx,0.06789321166409672,83.0,267.0,2.0,2.0,0.0,0.2069046644782764,122.4033565805239,0.697,0.7997,0.6395,0.7154,0.3347,0.017536446228607647,0.11127583729915275,-0.0937393910705451,21,#ace4e4,False
36005024501,University Heights (South)-Morris Heights,Bronx,0.04410534109591294,140.0,343.0,2.0,1.0,0.0,0.3436449521477062,170.39812506785003,0.9871,0.9593,0.9854,0.8997,0.9466,0.02957954785548278,0.15490746798807764,-0.12532792013259486,32,#5698b9,False
36005024600,Morris Park,Bronx,0.058849350551495594,80.0,232.0,1.0,2.0,0.0,0.09443566808683473,87.36975776191606,0.7894,0.6881,0.8594,0.7026,0.6536,0.01690259877456159,0.07942709433123739,-0.0625244955566758,21,#ace4e4,False
36005024800,Morris Park,Bronx,0.10735403663150658,149.0,464.0,0.0,6.0,0.0,0.2817453488259394,59.82651630776201,0.8477,0.6639,0.8862,0.644,0.8924,0.03148109021762096,0.05438777073452327,-0.02290668051690231,32,#5698b9,False
